153000001001010102001   5310 #0001    N 049949 DAEBCEDABCCCECBDEBBCDBCBCDABDB                                                            
153000002001010102001   5310 #0001    N 049950 DBADAEDBECEDEDCACBBCABACEEADCD                                                            
153000003001010102001   5310 #0001    N 049951 DCADADBEBBECADBDCABEAAEEACABBD                                                            
153000004001010102001   5310 #0001    N 049952 BBDBBADDDBABADBBCCBECADEECADCD                                                            
153000005001010102001   5310 #0001    N 049953 DBB*BBBCBEEBACCBBABECBEBDCABBB                                                            
153000006001010102001   5310 #0001    N 049954 DCCBDEBCCCAEAEDCBBAACBDEEBADEA                                                            
153000007001010102001   5310 #0001    N 049955 DCEDAEAA D  BEADCBAECAE ACADDD                                                            
153000008001010102001   5310 #0001    N 049956 DDABABCDCCDCDDDDCABECADDECAABC                                                            
153000009001010102001   5310 #0001    N 049957 DCADAEACDCDCDBCDDCBECADEEBADEA                                                            
153000010001010102001   5310 #0001    N 049078 DCCBAEAABBDCDBCDDBBECAEEECAAEE                                                            
153000011001010102001   5310 #0001    N 049079 DACDCDECBABBEDBDEBBEAAEACCAAEE                                                            

