059000050001010102001   5310 #0001    N 099317QACACADBBBCDDBCCDCBACDBECCDECCDCEDACDDAACEAAADEEDCCABAAACAEBC
059000051001010102001   5310 #0001    N 099318QEEDBCCBD BCC     C  C  D D    CCAEAC  AACD   DECD   C CCD CB
059000052001010102001   5310 #0001    N 099319QBABACDCBEEEBBEDBCDEEBDCEAAECECADDCEEEDCCDDCBBBBDDECCDBBDCDDE
059000053001010102001   5310 #0001    N 099377QBABACDABADBBCCECDEDCDECEEACBADDBDBCAEEDABBDACBD B           
059000054001010102001   5310 #0001    N 099351QCDCBBCEDCACBAECDEEDECDCDEDEDBEDDBDAABAAEEEDDAEEDEEDCEBDCADBE
059000055001010102001   5310 #0001    N 099352QDBDEEDAACDDDBCCAEDCADBADC DBADCDDCBEEADACEAADEEBEDCCDEDDADED
059000056001010102001   5310 #0001    N 099353QCCADCEACDEAECBEECBDECACDCDEC BEDABBEDBEAACEABABECEBAACDABCBA
059000057001010102001   5310 #0001    N 099354QCCDCAECBDBBBACABDEECCABECDCAADEEDCADBADDCADACDCEABCAADACBCBC
059000058001010102001   5310 #0001    N 099355QB D CAAC  D A DEDBECADABC BEADBACEA E                       
059000059001010102001   5310 #0001    N 099356QBECADBBDCEADBD    EDCACDEABBEEBDEEEEBADDAEDACADB DBDEADCADBC
059000060001010102001   5310 #0001    N 099358QAC        B      BDA E  CDCABEEAEEE  A C            ABD  BEC
059000061001010102001   5310 #0001    N 099359QECDBC CBAD       A BBC   DDAECEBAACBDAAEDBDA D   EBCAAABDCBD
059000062001010102001   5310 #0001    N 099360QEBBCADBDCCAEDABAEBDDBDCECBECADDEADCADDCADEAACEEDACDCDADBBDBC
059000063001010102001   5310 #0001    N 099361QACEABBCACCADBCDBECAECCCCADBAAADDAECADEDEBBDACCDECEBCEDACABBC
059000064001010102001   5310 #0001    N 099349QBCCBDDAACBCECBCDBEBEADCBDDEDCBBEDBCABCADABDDCEDBCDCCBCDBABDD
059000065001010102001   5310 #0001    N 099348QDEDDBDDEBCEBCCDEADCDEDDCADEDCBAEECDECACDEBCDDBBDDCEBADDDBEBC
059000066001010102001   5310 #0001    N 099350 AABC   A DB BC E DDADBCEEDDBCEEBEEBEEBDECBAEC CB   AEBDE  BC
059000067001010102001   5310 #0001    N 099375QCDDACDAEACCDACCDEDEEBDEBCDEAADBCBBCDEEACCDEEADCAAEACACADBDBC
059000068001010102001   5310 #0001    N 099374QEBBAEDDCEAAEADEDEBDD DCECDB  DEACABCAECADBECCADCEAEBEAEBAECA
059000069001010102001   5310 #0001    N 099373QCDDEDADADAECAABEEACBACBCEEDBEDECACAABDAABAEABABEEEDABCACEABC
059000070001010102001   5310 #0001    N 099372 ACB CDABD DBACCACAEAAACDE EBA EDBCBACBEABCDACCCCCECCA D  CD 
059000071001010102001   5310 #0001    N 099371QACBBABCBDBBEDBCAEBEEB AEEEEDBEEBAABEDADABDDABACDABDCAEDEABBC
059000072001010102001   5310 #0001    N 099429QA  CC CA CA  CD   A C         BCCAABCA CDBCABCC CDCCA CECD  
059000073001010102001   5310 #0001    N 099384QACDAEECAAEAEBEBEEBDEBDCE CCBD EBDBCBCADDADDABDE CBDCD ACBDB 
059000074001010102001   5310 #0001    N 099430QABDCEBCAADDADEADCDBABCABEDBAEEECDADBCAAAAAAABACBCBACAADEDDBC
