109000001001012602001   5310 #0001    N 240439PACBBDDBCEACABBCCBEADDDDDCBBDDCCACEDEDDADABEBEDACEAEECCBDDCAA                              
109000002001012602001   5310 #0001    N 240435SABDCBDCCCAECC DACDB D EC CDCBDACBBCEBDCDBAECBDAACCCEEADAEBDB                              
109000003001012602001   5310 #0001    N 240465TBABDABCCDBBCDADABACAEBDDBBEBDBEEBCBDBEBAEAEAEACABEABDDDEEDDA                              
109000004001012602001   5310 #0001    N 240463PAEBBDBCCDCAEABABDBABBBBDCDADBCADAEDEAAECABCAECCBBAEBEBDBAEAE                              
109000005001012602001   5310 #0001    N 240461QACECBDA ACAABDACECACCAAEBCAAEEEEDDECDCCAABAAEEEBDADDECACEDDB                              
109000006001012602001   5310 #0001    N 240459SA DABECADECDEBCADAEEBBEAABCEECEBBEBABDBCBDAEECDEBDCBAEAEEAAE                              
109000007001012602001   5310 #0001    N 240455TCABDDADCDDAABCDEEAECBADDCDEEDBCBAEACCCDACAAEEECCDBBBBDDBEDDA                              
109000008001012602001   5310 #0001    N 240457PADBEABEBECCEBBDDACABEAEDADAADDDACEEEDBAAABDEEEACBAECEEBCACEA                              
109000009001012602001   5310 #0001    N 240456QBAADCDDCACEDBABEEADBCCDECBAADACBDAADEECEDBACAEDBCABCCEDCEDCC                              
109000010001012602001   5310 #0001    N 240458RDECDDBEBCDEEEDDACCBEAAADDABDBECBEDEEAEAEDCDCEEAABBAAAEDDBADC                              
109000011001012602001   5310 #0001    N 240460SDCBBDDBCDDDBDDACAADDEDEDEABCBAEDBBEBEDCDBDCCEDDAEAEADDEDEADA                              
109000012001012602001   5310 #0001    N 240462TCEDBAAACBEEEDEBDBEEABADAEBEEDCEEAACBBBAACACDCAABCBEBCCEEDDCA                              
109000013001012602001   5310 #0001    N 240464PCCECEDCDDAACCBEEBAECBBADCCEDDACDCEDBDCBCDBCCADDCCABAEBEDBCAB                              
109000014001012602001   5310 #0001    N 240466QEDECCAAEAAECAEEDBADAB AEBDDDEEAAEEAECAAABAEABBBBDCADAAB EDBA                              
109000015001012602001   5310 #0001    N 240437RDDBEBCDDCDCDEDBBCAD   BCBAAABEADDDCBCEACDDDBAAEBBABECEACEBBC                              
109000016001012602001   5310 #0001    N 240440SCDBABAEDA EADDCDCABDDDEBBDACBCCEEBCEBDDBCAACCDCBBCEDADDCBBDA                              
109000017001012602001   5310 #0001    N 240441TBABDAAADACCBBCDEEBACDDDACBACAAABBABDECCDCABBBAAACECCEBDEDADA                              
109000018001012602001   5310 #0001    N 240442QCDEABABBCEBBCABDACDDACEEAAADEACDDACCCECEDEBCCEDBCEEDABB CDCB                              
109000019001012602001   5310 #0001    N 240443RAECDBEECEEECBDCABBDDEDABCCADDADCBDEACCEEDCCBDEEDCAAEEDBBEAEC                              
109000020001012602001   5310 #0001    N 240448SABCABEBACDCDABCDDBAECDEDECBCDEABBAAADEDCBDEBCBBBBCBBACADEABD                              
109000021001012602001   5310 #0001    N 240449TDCECBDBAEBDBBBBBDCDBDADDCCDBDCDADEBDAECBCBCACCCEBDBDBBDDDDDC                              
109000022001012602001   5310 #0001    N 240452PCCEEABCDBDDEBBCDEDBEC EEEDBACABBEEAEDAAEACEDECBDBAECDEEDABDC                              
109000023001012602001   5310 #0001    N 240453QCCCCCAEEABEABBCACCCCCAEECCBBABBAADADAECBDABCCECACCCBABCCDDCC                              
109000024001012602001   5310 #0001    N 240434RDCCBDECCBCDAECDACDCABBBCDCCACEECADEBBBEECCAECEBABABACACDBBEA                              
109000025001012602001   5310 #0001    N 240373SDBDEBABCEDABDDCAAACCDDEABAAEECAEBACBBBCCCDEECABEECBAABDCEBDB                              
109000026001012602001   5310 #0001    N 240375TCBBBBDECDDBDDECCDAEAEBCBCBEECCBBCABBBCBAAAABCACAEBEADBDDDDEA                              
