153000001001010102001   5310 #0001    N 049689                                                                                           
153000002001010102001   5310 #0001    N 049688 DDBCBDBDCDBECABACBAECDDBBDACBD                                                            
153000003001010102001   5310 #0001    N 049680 EBBDCABCDAEBABBAAABECADEEBADEA                                                            
153000004001010102001   5310 #0001    N 049681 EAAAEADDCAEBBEAEAEBBCADDECDDAC                                                            
153000005001010102001   5310 #0001    N 049682 EABCAABDADEAACDECABECADEEBADEA                                                            
153000006001010102001   5310 #0001    N 049683 EBDEDABDCEEDDDDEEBBECADEEBADEA                                                            
153000007001010102001   5310 #0001    N 049684 DBDDDCBDDEEDBCDECBBECADEEBADEA                                                            
153000008001010102001   5310 #0001    N 049685 DBBEACCBEABEC EEADBACADEEBADEA                                                            
153000009001010102001   5310 #0001    N 049686 DBDDDCBBEBBBBDDEAEBCACDEDBABAB                                                            
153000010001010102001   5310 #0001    N 049687 DABACCBBDEBEBDBEACBBADADEBADBC                                                            
153000011001010102001   5310 #0001    N 049690 DBECADEBAEBACDECCDAECADEEDADEA                                                            
153000012001010102001   5310 #0001    N 049691 EBAAEBBDCAAEABACAAACDBCAEBDCBD                                                            
153000013001010102001   5310 #0001    N 049692 CDDDCDCDEAAAACEEACACAADCBCEDCC                                                            
153000014001010102001   5310 #0001    N 049695 DBBCCABBADEACBDEBDBECADEEBADEA                                                            
153000015001010102001   5310 #0001    N 049694                                                                                           
153000016001010102001   5310 #0001    N 049693 DAAADBDECAECACB ADBEABDBEAABBD                                                            

