153000001001010102001   5310 #0001    N 049127 BDBDCBDDACEACCBAECBECADEEBADEA                                                            
153000002001010102001   5310 #0001    N 049130 CDDBAEDDBCCACDCDBABCACBEABADBD                                                            
153000003001010102001   5310 #0001    N 049131 CABDAEDAAADDCDCDBDABCBDBBBBABC                                                            
153000004001010102001   5310 #0001    N 049132 CECAAEDACCEDCCCCCCBCEADDBCBDED                                                            
153000005001010102001   5310 #0001    N 049124 CABDBADCEEEACDAAAABCEADABAADBD                                                            
153000006001010102001   5310 #0001    N 049125 BAECABDDBEBECDDECBBBABBDDACABD                                                            
153000007001010102001   5310 #0001    N 049129 BAEDAEDADABDCDCDBCAACCABADADDD                                                            
153000008001010102001   5310 #0001    N 049128 BDBDBCDBBCBDCDBECEBECADEEBADEA                                                            
153000009001010102001   5310 #0001    N 049126 BDADBBDCADBDDDBEDCBEABECBCABDC                                                            

