153000001001010102001   5310 #0001    N 049825 ECCCCCACCA*DCDABAABCDAEBECA                                                               
153000002001010102001   5310 #0001    N 049826 BECAACACCACECCDDEAAACDDBBEADBD                                                            
153000003001010102001   5310 #0001    N 049827 CCCADDEEAEABAEDBDCACEBDACCADDE                                                            
153000004001010102001   5310 #0001    N 049828 CDBAACBBCEBEDBDBEABAEEEEABABDD                                                            
153000005001010102001   5310 #0001    N 049833 DCBDDCEBAAACCBDADABCABEEBCADBE                                                            
153000006001010102001   5310 #0001    N 049832 AECABCACCABECADBEAACCBEAEEABBE                                                            
153000007001010102001   5310 #0001    N 049831 ECCAAAACCAA A ADAABDACABBCAADA                                                            
153000008001010102001   5310 #0001    N 049830 DBCDBCACCBADDAABAABDABDBEBADBA                                                            
153000009001010102001   5310 #0001    N 049829 CDCAECEBADAAABABDDBCBCDCBBADEA                                                            
153000010001010102001   5310 #0001    N 049834                                                                                           

