153000001001010102001   5310 #0001    N 049915 EABDCCBEDECDEDDBDCAEBADDABACDD                                                            
153000002001010102001   5310 #0001    N 049751 ABDAACCDEBAAAEEEEEBEAAEEBCADED                                                            
153000003001010102001   5310 #0001    N 049916 AAECCCBEBEAEAAABCDBBCBDEECADED                                                            
153000004001010102001   5310 #0001    N 049537 ADDDABBECBCBAADBDEBBCADBEEBBCC                                                            
153000005001010102001   5310 #0001    N 049912 ADADACDAAAABAEBAABBCADDDBCADEC                                                            
153000006001010102001   5310 #0001    N 049913 EECBCCCDBBDDAEDAABBAABDEBCAEAB                                                            
153000007001010102001   5310 #0001    N 049723 ECACABDCEBDADAECCDBCECEDCBCEBC                                                            
153000008001010102001   5310 #0001    N 049675 ACECCBDDCBABADECBABECADEDDAECC                                                            
153000009001010102001   5310 #0001    N 049676 ACEBCBDDBECDCCDADDBECADEEBADEA                                                            
153000010001010102001   5310 #0001    N 049706 ACDAACBDABDBCECAACABCADEEBADED                                                            

