153000001001010102001   5310 #0001    N 049531RDBACCEADCACDBCADEECEDBCEDAEDBEDCAECBDBEADBCEDBEDCDBCAABDBCDC                              
153000002001010102001   5310 #0001    N 049534RBBCABEDACBBBBCBABEECEEBCAEBCADEDBEBEDDBACCABBABDCDBDA                                     
153000003001010102001   5310 #0001    N 049535RBCADEDBBDECDABDCEABEDCEAADBCEDEDCBAAEDBEADCABEECAEDCBACBADEA                              
153000004001010102001   5310 #0001    N 049536REBCECBDCDEABADCDCEECEBDBDEEECEBECBEEEAAAAABAADBBCDBCD                                     
153000005001010102001   5310 #0001    N 049532REEADAEAAEAAAECDADEDEDBEBADEDAAEDABBEBAAACBEAECCECDBCDBAABE C                              
153000006001010102001   5310 #0001    N 049533RDEABACEBDBCBCCEBEBDAEBABAEDCAEACDCBDACBECEAADCBDBDBDADEDCEBC                              
153000007001010102001   5310 #0001    N 049544RDBAECADEBCACEADEEBEADBADEEBDABBCAECDEDEABDCAEDBACDECEACDBBBA                              
153000008001010102001   5310 #0001    N 049543RBBDDCDBAACBDEACDEDDCBBECEECEBDCCDBCDDABADDAABDCCCCBBBBEBAEBC                              
153000009001010102001   5310 #0001    N 049539RCBEDDDBEAAABDDCCDDBDDBCCAAABDAEEDBEBEDAEEBAABDBDCACCBEABDEBC                              
153000010001010102001   5310 #0001    N 049571REACACEBBCCBEBABBEACCDEACBDAEECEEDBEBAEEBDBADADEBBBEAEAAEACEA                              
153000011001010102001   5310 #0001    N 049635RBEADABCABCACEBEBCABEAAADBEEBBDEACCADBEADBCDAECBDBACDAEBDACBC                              
153000012001010102001   5310 #0001    N 049538RBEEEADCABCAEECCBAEDEADAEDEEEBDECAEBABDBEBEDAADBDCDCCBEBDABBC                              
153000013001010102001   5310 #0001    N 049545RACEAACBACBAECEADDDBCEBEDCEEBAEEDEEAAEEBABACCAEBCBDDBDBBDBBBC                              
153000014001010102001   5310 #0001    N 049541RCCEDBACBAACBACBDACEABDAEAECAABBBCEADBBCDCBAACCCEEACDACDDADAC                              
153000015001010102001   5310 #0001    N 049572RCABDEACADDDECADBDBACDBCEEABECCAEDCCEDBADBBD ADBDBEAAEDDABDBC                              
153000016001010102001   5310 #0001    N 049574RDECEDAEBDCDCCDAAEBCCEDAEEEDCEBBABCAAEECCBCABAEBDABDCAECAADBB                              
153000017001010102001   5310 #0001    N 049573RBDAECBDABBABCDACAACEBAABEDEEACDCBACDBEAACBCAADBACEDBADCDABDC                              
153000018001010102001   5310 #0001    N 049560RACBDECABEACDEAEDAEBECCEBADEDBDCEBCCECDDABDAAEDCCAEBCDBEABCBC                              
153000019001010102001   5310 #0001    N 049561RADEBBCBABDEBACDBCAECBECBAEDCABDACBEDCABEABBABCEACEDCABBDCDEC                              
153000020001010102001   5310 #0001    N 049562RCACEBBABCEAEEDCEE DEACCEBAEDAAEBDDADADBDCBAAACBDCCDCDEADDDBC                              
153000021001010102001   5310 #0001    N 049563RAEADDACABBEBACACABAEAECECEEBABDBAAEBCACCBAADACDCDECBACABBECE                              
153000022001010102001   5310 #0001    N 049564RDEEBBDDBACDAEECBCDAEECCCEDEBACCBEBBEDDBEABAADDBECDDCBABEEEBC                              
153000023001010102001   5310 #0001    N 049565RBCADEEBDCDECDDACABDEAACAAAEDADDBBEAABADECCCAABBDBAECBEDAADAC                              
153000024001010102001   5310 #0001    N 049542RABCDBCBBCEAAECBDCDEDABCABDEBAAEBDEAEBECEDCCECBDDBECAACBABCAC                              
153000025001010102001   5310 #0001    N 049567RDACBBEDBCCCEABDAEDDCCEDBAADCCDBADCDECACEACBBCCADAEBCBCEBACDD                              
153000026001010102001   5310 #0001    N 049566RDACAECBAEDADECBCEBBEECADEBCAACCEC ABCDBDACDACDCC DBADBEDDEBD                              
153000027001010102001   5310 #0001    N 049570RCCBAEEABDD  DEBADDDECDBBBBCEADABDCDDBBDDCCAABBEDABBABEDEDCBC                              
153000028001010102001   5310 #0001    N 049569REDBADDBBADABCDABACDCEBCCCBDAADDADEAACEBBABEBADBEAEBCEEDDACBE                              
